629.81	2.0564	0.035256	629.81	2.0564	0.035256	629.81	1.9599	0.13894	
631.39	2.0507	0.03101	631.39	2.0507	0.03101	631.39	1.9646	0.12775	
632.97	2.0451	0.027205	632.97	2.0451	0.027205	632.97	1.9675	0.11697	
634.55	2.0393	0.023788	634.55	2.0393	0.023788	634.55	1.9697	0.10625	
636.13	2.0336	0.020728	636.13	2.0336	0.020728	636.13	1.9713	0.097231	
637.71	2.0279	0.017872	637.71	2.0279	0.017872	637.71	1.9706	0.08593	
639.29	2.0223	0.015766	639.29	2.0223	0.015766	639.29	1.9713	0.078384	
640.87	2.0167	0.013583	640.87	2.0167	0.013583	640.87	1.9714	0.068176	
642.45	2.0113	0.011441	642.45	2.0113	0.011441	642.45	1.9685	0.057567	
644.03	2.0058	0.010184	644.03	2.0058	0.010184	644.03	1.9657	0.049783	
645.61	2.0004	0.0087941	645.61	2.0004	0.0087941	645.61	1.9614	0.042045	
647.18	1.9955	0.0079141	647.18	1.9955	0.0079141	647.18	1.9575	0.034847	
648.76	1.9909	0.0069637	648.76	1.9909	0.0069637	648.76	1.9535	0.026593	
650.34	1.9866	0.0061759	650.34	1.9866	0.0061759	650.34	1.9482	0.018203	
651.92	1.9821	0.0053892	651.92	1.9821	0.0053892	651.92	1.9444	0.010492	
653.5	1.9778	0.0044189	653.5	1.9778	0.0044189	653.5	1.9375	0.0022901	
655.08	1.9734	0.0043616	655.08	1.9734	0.0043616	655.08	1.9315	0	
656.65	1.9691	0.0045123	656.65	1.9691	0.0045123	656.65	1.9269	0	
658.23	1.9648	0.0048294	658.23	1.9648	0.0048294	658.23	1.9217	0	
659.81	1.9607	0.0050931	659.81	1.9607	0.0050931	659.81	1.9169	0	
661.39	1.9567	0.005446	661.39	1.9567	0.005446	661.39	1.9134	0	
662.97	1.953	0.0056071	662.97	1.953	0.0056071	662.97	1.9085	0	
664.54	1.9493	0.0061164	664.54	1.9493	0.0061164	664.54	1.9047	0	
666.12	1.9461	0.0066005	666.12	1.9461	0.0066005	666.12	1.8991	0	
667.7	1.9428	0.0073064	667.7	1.9428	0.0073064	667.7	1.8956	0	
669.28	1.9398	0.0077493	669.28	1.9398	0.0077493	669.28	1.8915	0	
670.85	1.9365	0.0080236	670.85	1.9365	0.0080236	670.85	1.8881	0	
672.43	1.9335	0.0083809	672.43	1.9335	0.0083809	672.43	1.8834	0	
674.01	1.931	0.0089287	674.01	1.931	0.0089287	674.01	1.879	0	
675.58	1.9283	0.0096347	675.58	1.9283	0.0096347	675.58	1.875	0	
677.16	1.9255	0.0097488	677.16	1.9255	0.0097488	677.16	1.8711	0	
678.74	1.9229	0.010391	678.74	1.9229	0.010391	678.74	1.8661	0	
680.31	1.9202	0.010979	680.31	1.9202	0.010979	680.31	1.8611	0	
681.89	1.9185	0.011642	681.89	1.9185	0.011642	681.89	1.8567	0	
683.47	1.9165	0.012083	683.47	1.9165	0.012083	683.47	1.8526	0	
685.04	1.9143	0.012446	685.04	1.9143	0.012446	685.04	1.8501	0	
686.62	1.9124	0.013087	686.62	1.9124	0.013087	686.62	1.847	0	
688.19	1.9105	0.013916	688.19	1.9105	0.013916	688.19	1.8441	0	
689.77	1.9086	0.014361	689.77	1.9086	0.014361	689.77	1.8403	0	
691.34	1.9073	0.014879	691.34	1.9073	0.014879	691.34	1.8385	0	
692.92	1.9054	0.01556	692.92	1.9054	0.01556	692.92	1.8343	0	
694.49	1.9038	0.016279	694.49	1.9038	0.016279	694.49	1.8317	0	
696.07	1.9021	0.016714	696.07	1.9021	0.016714	696.07	1.8311	0	
697.65	1.9004	0.017258	697.65	1.9004	0.017258	697.65	1.8264	0	
699.22	1.8984	0.017674	699.22	1.8984	0.017674	699.22	1.8244	0	
700.79	1.8975	0.018189	700.79	1.8975	0.018189	700.79	1.8226	0	
702.37	1.8963	0.018626	702.37	1.8963	0.018626	702.37	1.8179	0	
703.94	1.8948	0.019185	703.94	1.8948	0.019185	703.94	1.8142	0	
705.52	1.8937	0.020125	705.52	1.8937	0.020125	705.52	1.8134	0	
707.09	1.8916	0.020299	707.09	1.8916	0.020299	707.09	1.8127	0	
708.67	1.8906	0.020733	708.67	1.8906	0.020733	708.67	1.8113	0	
710.24	1.8898	0.020678	710.24	1.8898	0.020678	710.24	1.807	0	
711.82	1.8892	0.021275	711.82	1.8892	0.021275	711.82	1.8043	0	
713.39	1.8883	0.02123	713.39	1.8883	0.02123	713.39	1.8043	0	
714.96	1.8875	0.021581	714.96	1.8875	0.021581	714.96	1.8022	0	
716.54	1.8857	0.02195	716.54	1.8857	0.02195	716.54	1.7983	0	
718.11	1.8852	0.022188	718.11	1.8852	0.022188	718.11	1.7988	0	
719.68	1.8844	0.022374	719.68	1.8844	0.022374	719.68	1.7949	0	
721.26	1.8834	0.02311	721.26	1.8834	0.02311	721.26	1.7934	0	
722.83	1.8821	0.023198	722.83	1.8821	0.023198	722.83	1.7892	0	
724.4	1.882	0.023248	724.4	1.882	0.023248	724.4	1.7877	0	
725.97	1.8808	0.0234	725.97	1.8808	0.0234	725.97	1.7857	0	
727.55	1.8791	0.023978	727.55	1.8791	0.023978	727.55	1.783	0	
729.12	1.8781	0.023824	729.12	1.8781	0.023824	729.12	1.7812	0	
730.69	1.878	0.023777	730.69	1.878	0.023777	730.69	1.7818	0	
732.26	1.8774	0.023813	732.26	1.8774	0.023813	732.26	1.7815	0	
733.84	1.8761	0.023849	733.84	1.8761	0.023849	733.84	1.7803	0	
735.41	1.8763	0.0245	735.41	1.8763	0.0245	735.41	1.7805	0	
